Time,Queue 0,Queue 1,Queue 2,Queue 3,Queue Fin,Demand Queue,Machine 0 Busy,Machine 1 Busy,Machine 2 Busy,Machine 3 Busy,Machine 0 TimeRemaining,Machine 1 TimeRemaining,Machine 2 TimeRemaining,Machine 3 TimeRemaining,Action M0,Action M1,Action M2,Action M3
2135,168,0,3,0,33,149,1,1,1,0,6,1,1,0,False,False,False,False
2136,168,0,4,4,33,149,1,0,0,0,5,0,0,0,False,False,False,False
2137,168,0,0,3,33,149,1,0,1,1,4,0,16,2,False,False,True,True
2138,168,0,0,3,33,149,1,0,1,1,3,0,15,1,False,False,False,False
2139,168,0,0,3,33,148,1,0,1,0,2,0,14,0,False,False,False,False
2140,168,0,0,2,33,148,1,0,1,1,1,0,13,2,False,False,False,True
2141,168,4,0,2,33,148,0,0,1,1,0,0,12,1,False,False,False,False
2142,164,3,0,2,33,147,1,1,1,0,16,2,11,0,True,True,False,False
2143,164,3,0,1,33,147,1,1,1,1,15,1,10,2,False,False,False,True
2144,164,3,1,1,33,147,1,0,1,1,14,0,9,1,False,False,False,False
2145,164,2,1,1,33,146,1,1,1,0,13,2,8,0,False,True,False,False
2146,164,2,1,0,33,146,1,1,1,1,12,1,7,2,False,False,False,True
2147,164,2,2,0,33,146,1,0,1,1,11,0,6,1,False,False,False,False
2148,164,1,2,0,33,145,1,1,1,0,10,2,5,0,False,True,False,False
2149,164,1,2,0,33,145,1,1,1,0,9,1,4,0,False,False,False,False
2150,164,1,3,0,33,145,1,0,1,0,8,0,3,0,False,False,False,False
2151,164,0,3,0,33,145,1,1,1,0,7,2,2,0,False,True,False,False
2152,164,0,3,0,33,145,1,1,1,0,6,1,1,0,False,False,False,False
2153,164,0,4,4,33,145,1,0,0,0,5,0,0,0,False,False,False,False
2154,164,0,0,3,33,145,1,0,1,1,4,0,16,2,False,False,True,True
2155,164,0,0,3,33,145,1,0,1,1,3,0,15,1,False,False,False,False
2156,164,0,0,3,33,144,1,0,1,0,2,0,14,0,False,False,False,False
2157,164,0,0,2,33,144,1,0,1,1,1,0,13,2,False,False,False,True
2158,164,4,0,2,33,144,0,0,1,1,0,0,12,1,False,False,False,False
2159,160,3,0,2,33,143,1,1,1,0,16,2,11,0,True,True,False,False
2160,160,3,0,1,33,143,1,1,1,1,15,1,10,2,False,False,False,True
2161,160,3,1,1,33,143,1,0,1,1,14,0,9,1,False,False,False,False
2162,160,2,1,1,33,142,1,1,1,0,13,2,8,0,False,True,False,False
2163,160,2,1,0,33,142,1,1,1,1,12,1,7,2,False,False,False,True
2164,160,2,2,0,33,142,1,0,1,1,11,0,6,1,False,False,False,False
2165,160,1,2,0,33,141,1,1,1,0,10,2,5,0,False,True,False,False
2166,160,1,2,0,33,141,1,1,1,0,9,1,4,0,False,False,False,False
2167,160,1,3,0,33,141,1,0,1,0,8,0,3,0,False,False,False,False
2168,160,0,3,0,33,141,1,1,1,0,7,2,2,0,False,True,False,False
2169,160,0,3,0,33,141,1,1,1,0,6,1,1,0,False,False,False,False
2170,160,0,4,4,33,141,1,0,0,0,5,0,0,0,False,False,False,False
2171,160,0,0,3,33,141,1,0,1,1,4,0,16,2,False,False,True,True
2172,160,0,0,3,33,141,1,0,1,1,3,0,15,1,False,False,False,False
2173,160,0,0,3,33,140,1,0,1,0,2,0,14,0,False,False,False,False
2174,160,0,0,2,33,140,1,0,1,1,1,0,13,2,False,False,False,True
2175,160,4,0,2,33,140,0,0,1,1,0,0,12,1,False,False,False,False
2176,156,3,0,2,33,139,1,1,1,0,16,2,11,0,True,True,False,False
2177,156,3,0,1,33,139,1,1,1,1,15,1,10,2,False,False,False,True
2178,156,3,1,1,33,139,1,0,1,1,14,0,9,1,False,False,False,False
2179,156,2,1,1,33,138,1,1,1,0,13,2,8,0,False,True,False,False
2180,156,2,1,0,33,138,1,1,1,1,12,1,7,2,False,False,False,True
2181,156,2,2,0,33,138,1,0,1,1,11,0,6,1,False,False,False,False
2182,156,1,2,0,33,137,1,1,1,0,10,2,5,0,False,True,False,False
2183,156,1,2,0,33,137,1,1,1,0,9,1,4,0,False,False,False,False
2184,156,1,3,0,33,137,1,0,1,0,8,0,3,0,False,False,False,False
2185,156,0,3,0,33,137,1,1,1,0,7,2,2,0,False,True,False,False
2186,156,0,3,0,33,137,1,1,1,0,6,1,1,0,False,False,False,False
2187,156,0,4,4,33,137,1,0,0,0,5,0,0,0,False,False,False,False
2188,156,0,0,3,33,137,1,0,1,1,4,0,16,2,False,False,True,True
2189,156,0,0,3,33,137,1,0,1,1,3,0,15,1,False,False,False,False
2190,156,0,0,3,33,136,1,0,1,0,2,0,14,0,False,False,False,False
2191,156,0,0,2,33,136,1,0,1,1,1,0,13,2,False,False,False,True
2192,156,4,0,2,33,136,0,0,1,1,0,0,12,1,False,False,False,False
2193,152,3,0,2,33,135,1,1,1,0,16,2,11,0,True,True,False,False
2194,152,3,0,1,33,135,1,1,1,1,15,1,10,2,False,False,False,True
2195,152,3,1,1,33,135,1,0,1,1,14,0,9,1,False,False,False,False
2196,152,2,1,1,33,134,1,1,1,0,13,2,8,0,False,True,False,False
2197,152,2,1,0,33,134,1,1,1,1,12,1,7,2,False,False,False,True
2198,152,2,2,0,33,134,1,0,1,1,11,0,6,1,False,False,False,False
2199,152,1,2,0,33,133,1,1,1,0,10,2,5,0,False,True,False,False
2200,152,1,2,0,33,133,1,1,1,0,9,1,4,0,False,False,False,False
2201,152,1,3,0,33,133,1,0,1,0,8,0,3,0,False,False,False,False
2202,152,0,3,0,33,133,1,1,1,0,7,2,2,0,False,True,False,False
2203,152,0,3,0,33,133,1,1,1,0,6,1,1,0,False,False,False,False
2204,152,0,4,4,33,133,1,0,0,0,5,0,0,0,False,False,False,False
2205,152,0,0,3,33,133,1,0,1,1,4,0,16,2,False,False,True,True
2206,152,0,0,3,33,133,1,0,1,1,3,0,15,1,False,False,False,False
2207,152,0,0,3,33,132,1,0,1,0,2,0,14,0,False,False,False,False
2208,152,0,0,2,33,132,1,0,1,1,1,0,13,2,False,False,False,True
2209,152,4,0,2,33,132,0,0,1,1,0,0,12,1,False,False,False,False
2210,148,3,0,2,33,131,1,1,1,0,16,2,11,0,True,True,False,False
2211,148,3,0,1,33,131,1,1,1,1,15,1,10,2,False,False,False,True
2212,148,3,1,1,33,131,1,0,1,1,14,0,9,1,False,False,False,False
2213,148,2,1,1,33,130,1,1,1,0,13,2,8,0,False,True,False,False
2214,148,2,1,0,33,130,1,1,1,1,12,1,7,2,False,False,False,True
2215,148,2,2,0,33,130,1,0,1,1,11,0,6,1,False,False,False,False
2216,148,1,2,0,33,129,1,1,1,0,10,2,5,0,False,True,False,False
2217,148,1,2,0,33,129,1,1,1,0,9,1,4,0,False,False,False,False
2218,148,1,3,0,33,129,1,0,1,0,8,0,3,0,False,False,False,False
2219,148,0,3,0,33,129,1,1,1,0,7,2,2,0,False,True,False,False
2220,148,0,3,0,33,129,1,1,1,0,6,1,1,0,False,False,False,False
2221,148,0,4,4,33,129,1,0,0,0,5,0,0,0,False,False,False,False
2222,148,0,0,3,33,129,1,0,1,1,4,0,16,2,False,False,True,True
2223,148,0,0,3,33,129,1,0,1,1,3,0,15,1,False,False,False,False
2224,148,0,0,3,33,128,1,0,1,0,2,0,14,0,False,False,False,False
2225,148,0,0,2,33,128,1,0,1,1,1,0,13,2,False,False,False,True
2226,148,4,0,2,33,128,0,0,1,1,0,0,12,1,False,False,False,False
2227,144,3,0,2,33,127,1,1,1,0,16,2,11,0,True,True,False,False
2228,144,3,0,1,33,127,1,1,1,1,15,1,10,2,False,False,False,True
2229,144,3,1,1,33,127,1,0,1,1,14,0,9,1,False,False,False,False
2230,144,2,1,1,33,126,1,1,1,0,13,2,8,0,False,True,False,False
2231,144,2,1,0,33,126,1,1,1,1,12,1,7,2,False,False,False,True
2232,144,2,2,0,33,126,1,0,1,1,11,0,6,1,False,False,False,False
2233,144,1,2,0,33,125,1,1,1,0,10,2,5,0,False,True,False,False
2234,144,1,2,0,33,125,1,1,1,0,9,1,4,0,False,False,False,False
2235,144,1,3,0,33,125,1,0,1,0,8,0,3,0,False,False,False,False
2236,144,0,3,0,33,125,1,1,1,0,7,2,2,0,False,True,False,False
2237,144,0,3,0,33,125,1,1,1,0,6,1,1,0,False,False,False,False
2238,144,0,4,4,33,125,1,0,0,0,5,0,0,0,False,False,False,False
2239,144,0,0,3,33,125,1,0,1,1,4,0,16,2,False,False,True,True
2240,144,0,0,3,33,125,1,0,1,1,3,0,15,1,False,False,False,False
2241,144,0,0,3,33,124,1,0,1,0,2,0,14,0,False,False,False,False
2242,144,0,0,2,33,124,1,0,1,1,1,0,13,2,False,False,False,True
2243,144,4,0,2,33,124,0,0,1,1,0,0,12,1,False,False,False,False
2244,140,3,0,2,33,123,1,1,1,0,16,2,11,0,True,True,False,False
2245,140,3,0,1,33,123,1,1,1,1,15,1,10,2,False,False,False,True
2246,140,3,1,1,33,123,1,0,1,1,14,0,9,1,False,False,False,False
2247,140,2,1,1,33,122,1,1,1,0,13,2,8,0,False,True,False,False
2248,140,2,1,0,33,122,1,1,1,1,12,1,7,2,False,False,False,True
2249,140,2,2,0,33,122,1,0,1,1,11,0,6,1,False,False,False,False
2250,140,1,2,0,33,121,1,1,1,0,10,2,5,0,False,True,False,False
2251,140,1,2,0,33,121,1,1,1,0,9,1,4,0,False,False,False,False
2252,140,1,3,0,33,121,1,0,1,0,8,0,3,0,False,False,False,False
2253,140,0,3,0,33,121,1,1,1,0,7,2,2,0,False,True,False,False
2254,140,0,3,0,33,121,1,1,1,0,6,1,1,0,False,False,False,False
2255,140,0,4,4,33,121,1,0,0,0,5,0,0,0,False,False,False,False
2256,140,0,0,3,33,121,1,0,1,1,4,0,16,2,False,False,True,True
2257,140,0,0,3,33,121,1,0,1,1,3,0,15,1,False,False,False,False
2258,140,0,0,3,33,120,1,0,1,0,2,0,14,0,False,False,False,False
2259,140,0,0,2,33,120,1,0,1,1,1,0,13,2,False,False,False,True
2260,140,4,0,2,33,120,0,0,1,1,0,0,12,1,False,False,False,False
2261,136,3,0,2,33,119,1,1,1,0,16,2,11,0,True,True,False,False
2262,136,3,0,1,33,119,1,1,1,1,15,1,10,2,False,False,False,True
2263,136,3,1,1,33,119,1,0,1,1,14,0,9,1,False,False,False,False
2264,136,2,1,1,33,118,1,1,1,0,13,2,8,0,False,True,False,False
2265,136,2,1,0,33,118,1,1,1,1,12,1,7,2,False,False,False,True
2266,136,2,2,0,33,118,1,0,1,1,11,0,6,1,False,False,False,False
2267,136,1,2,0,33,117,1,1,1,0,10,2,5,0,False,True,False,False
2268,136,1,2,0,33,117,1,1,1,0,9,1,4,0,False,False,False,False
2269,136,1,3,0,33,117,1,0,1,0,8,0,3,0,False,False,False,False
2270,136,0,3,0,33,117,1,1,1,0,7,2,2,0,False,True,False,False
2271,136,0,3,0,33,117,1,1,1,0,6,1,1,0,False,False,False,False
2272,136,0,4,4,33,117,1,0,0,0,5,0,0,0,False,False,False,False
2273,136,0,0,3,33,117,1,0,1,1,4,0,16,2,False,False,True,True
2274,136,0,0,3,33,117,1,0,1,1,3,0,15,1,False,False,False,False
2275,136,0,0,3,33,116,1,0,1,0,2,0,14,0,False,False,False,False
2276,136,0,0,2,33,116,1,0,1,1,1,0,13,2,False,False,False,True
2277,136,4,0,2,33,116,0,0,1,1,0,0,12,1,False,False,False,False
2278,132,3,0,2,33,115,1,1,1,0,16,2,11,0,True,True,False,False
2279,132,3,0,1,33,115,1,1,1,1,15,1,10,2,False,False,False,True
2280,132,3,1,1,33,115,1,0,1,1,14,0,9,1,False,False,False,False
2281,132,2,1,1,33,114,1,1,1,0,13,2,8,0,False,True,False,False
2282,132,2,1,0,33,114,1,1,1,1,12,1,7,2,False,False,False,True
2283,132,2,2,0,33,114,1,0,1,1,11,0,6,1,False,False,False,False
2284,132,1,2,0,33,113,1,1,1,0,10,2,5,0,False,True,False,False
2285,132,1,2,0,33,113,1,1,1,0,9,1,4,0,False,False,False,False
2286,132,1,3,0,33,113,1,0,1,0,8,0,3,0,False,False,False,False
2287,132,0,3,0,33,113,1,1,1,0,7,2,2,0,False,True,False,False
2288,132,0,3,0,33,113,1,1,1,0,6,1,1,0,False,False,False,False
2289,132,0,4,4,33,113,1,0,0,0,5,0,0,0,False,False,False,False
2290,132,0,0,3,33,113,1,0,1,1,4,0,16,2,False,False,True,True
2291,132,0,0,3,33,113,1,0,1,1,3,0,15,1,False,False,False,False
2292,132,0,0,3,33,112,1,0,1,0,2,0,14,0,False,False,False,False
2293,132,0,0,2,33,112,1,0,1,1,1,0,13,2,False,False,False,True
2294,132,4,0,2,33,112,0,0,1,1,0,0,12,1,False,False,False,False
2295,128,3,0,2,33,111,1,1,1,0,16,2,11,0,True,True,False,False
2296,128,3,0,1,33,111,1,1,1,1,15,1,10,2,False,False,False,True
2297,128,3,1,1,33,111,1,0,1,1,14,0,9,1,False,False,False,False
2298,128,2,1,1,33,110,1,1,1,0,13,2,8,0,False,True,False,False
2299,128,2,1,0,33,110,1,1,1,1,12,1,7,2,False,False,False,True
2300,128,2,2,0,33,110,1,0,1,1,11,0,6,1,False,False,False,False
2301,128,1,2,0,33,109,1,1,1,0,10,2,5,0,False,True,False,False
2302,128,1,2,0,33,109,1,1,1,0,9,1,4,0,False,False,False,False
2303,128,1,3,0,33,109,1,0,1,0,8,0,3,0,False,False,False,False
2304,128,0,3,0,33,109,1,1,1,0,7,2,2,0,False,True,False,False
2305,128,0,3,0,33,109,1,1,1,0,6,1,1,0,False,False,False,False
2306,128,0,4,4,33,109,1,0,0,0,5,0,0,0,False,False,False,False
2307,128,0,0,3,33,109,1,0,1,1,4,0,16,2,False,False,True,True
2308,128,0,0,3,33,109,1,0,1,1,3,0,15,1,False,False,False,False
2309,128,0,0,3,33,108,1,0,1,0,2,0,14,0,False,False,False,False
2310,128,0,0,2,33,108,1,0,1,1,1,0,13,2,False,False,False,True
2311,128,4,0,2,33,108,0,0,1,1,0,0,12,1,False,False,False,False
2312,124,3,0,2,33,107,1,1,1,0,16,2,11,0,True,True,False,False
2313,124,3,0,1,33,107,1,1,1,1,15,1,10,2,False,False,False,True
2314,124,3,1,1,33,107,1,0,1,1,14,0,9,1,False,False,False,False
2315,124,2,1,1,33,106,1,1,1,0,13,2,8,0,False,True,False,False
2316,124,2,1,0,33,106,1,1,1,1,12,1,7,2,False,False,False,True
2317,124,2,2,0,33,106,1,0,1,1,11,0,6,1,False,False,False,False
2318,124,1,2,0,33,105,1,1,1,0,10,2,5,0,False,True,False,False
2319,124,1,2,0,33,105,1,1,1,0,9,1,4,0,False,False,False,False
2320,124,1,3,0,33,105,1,0,1,0,8,0,3,0,False,False,False,False
2321,124,0,3,0,33,105,1,1,1,0,7,2,2,0,False,True,False,False
2322,124,0,3,0,33,105,1,1,1,0,6,1,1,0,False,False,False,False
2323,124,0,4,4,33,105,1,0,0,0,5,0,0,0,False,False,False,False
2324,124,0,0,3,33,105,1,0,1,1,4,0,16,2,False,False,True,True
2325,124,0,0,3,33,105,1,0,1,1,3,0,15,1,False,False,False,False
2326,124,0,0,3,33,104,1,0,1,0,2,0,14,0,False,False,False,False
2327,124,0,0,2,33,104,1,0,1,1,1,0,13,2,False,False,False,True
2328,124,4,0,2,33,104,0,0,1,1,0,0,12,1,False,False,False,False
2329,120,3,0,2,33,103,1,1,1,0,16,2,11,0,True,True,False,False
2330,120,3,0,1,33,103,1,1,1,1,15,1,10,2,False,False,False,True
2331,120,3,1,1,33,103,1,0,1,1,14,0,9,1,False,False,False,False
2332,120,2,1,1,33,102,1,1,1,0,13,2,8,0,False,True,False,False
2333,120,2,1,0,33,102,1,1,1,1,12,1,7,2,False,False,False,True
2334,120,2,2,0,33,102,1,0,1,1,11,0,6,1,False,False,False,False
2335,120,1,2,0,33,101,1,1,1,0,10,2,5,0,False,True,False,False
2336,120,1,2,0,33,101,1,1,1,0,9,1,4,0,False,False,False,False
2337,120,1,3,0,33,101,1,0,1,0,8,0,3,0,False,False,False,False
2338,120,0,3,0,33,101,1,1,1,0,7,2,2,0,False,True,False,False
2339,120,0,3,0,33,101,1,1,1,0,6,1,1,0,False,False,False,False
2340,120,0,4,4,33,101,1,0,0,0,5,0,0,0,False,False,False,False
2341,120,0,0,3,33,101,1,0,1,1,4,0,16,2,False,False,True,True
2342,120,0,0,3,33,101,1,0,1,1,3,0,15,1,False,False,False,False
2343,120,0,0,3,33,100,1,0,1,0,2,0,14,0,False,False,False,False
2344,120,0,0,2,33,100,1,0,1,1,1,0,13,2,False,False,False,True
2345,120,4,0,2,33,100,0,0,1,1,0,0,12,1,False,False,False,False
2346,116,3,0,2,33,99,1,1,1,0,16,2,11,0,True,True,False,False
2347,116,3,0,1,33,99,1,1,1,1,15,1,10,2,False,False,False,True
2348,116,3,1,1,33,99,1,0,1,1,14,0,9,1,False,False,False,False
2349,116,2,1,1,33,98,1,1,1,0,13,2,8,0,False,True,False,False
2350,116,2,1,0,33,98,1,1,1,1,12,1,7,2,False,False,False,True
2351,116,2,2,0,33,98,1,0,1,1,11,0,6,1,False,False,False,False
2352,116,1,2,0,33,97,1,1,1,0,10,2,5,0,False,True,False,False
2353,116,1,2,0,33,97,1,1,1,0,9,1,4,0,False,False,False,False
2354,116,1,3,0,33,97,1,0,1,0,8,0,3,0,False,False,False,False
2355,116,0,3,0,33,97,1,1,1,0,7,2,2,0,False,True,False,False
2356,116,0,3,0,33,97,1,1,1,0,6,1,1,0,False,False,False,False
2357,116,0,4,4,33,97,1,0,0,0,5,0,0,0,False,False,False,False
2358,116,0,0,3,33,97,1,0,1,1,4,0,16,2,False,False,True,True
2359,116,0,0,3,33,97,1,0,1,1,3,0,15,1,False,False,False,False
2360,116,0,0,3,33,96,1,0,1,0,2,0,14,0,False,False,False,False
2361,116,0,0,2,33,96,1,0,1,1,1,0,13,2,False,False,False,True
2362,116,4,0,2,33,96,0,0,1,1,0,0,12,1,False,False,False,False
2363,112,3,0,2,33,95,1,1,1,0,16,2,11,0,True,True,False,False
2364,112,3,0,1,33,95,1,1,1,1,15,1,10,2,False,False,False,True
2365,112,3,1,1,33,95,1,0,1,1,14,0,9,1,False,False,False,False
2366,112,2,1,1,33,94,1,1,1,0,13,2,8,0,False,True,False,False
2367,112,2,1,0,33,94,1,1,1,1,12,1,7,2,False,False,False,True
2368,112,2,2,0,33,94,1,0,1,1,11,0,6,1,False,False,False,False
2369,112,1,2,0,33,93,1,1,1,0,10,2,5,0,False,True,False,False
2370,112,1,2,0,33,93,1,1,1,0,9,1,4,0,False,False,False,False
2371,112,1,3,0,33,93,1,0,1,0,8,0,3,0,False,False,False,False
2372,112,0,3,0,33,93,1,1,1,0,7,2,2,0,False,True,False,False
2373,112,0,3,0,33,93,1,1,1,0,6,1,1,0,False,False,False,False
2374,112,0,4,4,33,93,1,0,0,0,5,0,0,0,False,False,False,False
2375,112,0,0,3,33,93,1,0,1,1,4,0,16,2,False,False,True,True
2376,112,0,0,3,33,93,1,0,1,1,3,0,15,1,False,False,False,False
2377,112,0,0,3,33,92,1,0,1,0,2,0,14,0,False,False,False,False
2378,112,0,0,2,33,92,1,0,1,1,1,0,13,2,False,False,False,True
2379,112,4,0,2,33,92,0,0,1,1,0,0,12,1,False,False,False,False
2380,108,3,0,2,33,91,1,1,1,0,16,2,11,0,True,True,False,False
2381,108,3,0,1,33,91,1,1,1,1,15,1,10,2,False,False,False,True
2382,108,3,1,1,33,91,1,0,1,1,14,0,9,1,False,False,False,False
2383,108,2,1,1,33,90,1,1,1,0,13,2,8,0,False,True,False,False
2384,108,2,1,0,33,90,1,1,1,1,12,1,7,2,False,False,False,True
2385,108,2,2,0,33,90,1,0,1,1,11,0,6,1,False,False,False,False
2386,108,1,2,0,33,89,1,1,1,0,10,2,5,0,False,True,False,False
2387,108,1,2,0,33,89,1,1,1,0,9,1,4,0,False,False,False,False
2388,108,1,3,0,33,89,1,0,1,0,8,0,3,0,False,False,False,False
2389,108,0,3,0,33,89,1,1,1,0,7,2,2,0,False,True,False,False
2390,108,0,3,0,33,89,1,1,1,0,6,1,1,0,False,False,False,False
2391,108,0,4,4,33,89,1,0,0,0,5,0,0,0,False,False,False,False
2392,108,0,0,3,33,89,1,0,1,1,4,0,16,2,False,False,True,True
2393,108,0,0,3,33,89,1,0,1,1,3,0,15,1,False,False,False,False
2394,108,0,0,3,33,88,1,0,1,0,2,0,14,0,False,False,False,False
2395,108,0,0,2,33,88,1,0,1,1,1,0,13,2,False,False,False,True
2396,108,4,0,2,33,88,0,0,1,1,0,0,12,1,False,False,False,False
2397,104,3,0,2,33,87,1,1,1,0,16,2,11,0,True,True,False,False
2398,104,3,0,1,33,87,1,1,1,1,15,1,10,2,False,False,False,True
2399,104,3,1,1,33,87,1,0,1,1,14,0,9,1,False,False,False,False
2400,104,2,1,1,33,86,1,1,1,0,13,2,8,0,False,True,False,False
2401,104,2,1,0,33,86,1,1,1,1,12,1,7,2,False,False,False,True
2402,104,2,2,0,33,86,1,0,1,1,11,0,6,1,False,False,False,False
2403,104,1,2,0,33,85,1,1,1,0,10,2,5,0,False,True,False,False
2404,104,1,2,0,33,85,1,1,1,0,9,1,4,0,False,False,False,False
2405,104,1,3,0,33,85,1,0,1,0,8,0,3,0,False,False,False,False
2406,104,0,3,0,33,85,1,1,1,0,7,2,2,0,False,True,False,False
2407,104,0,3,0,33,85,1,1,1,0,6,1,1,0,False,False,False,False
2408,104,0,4,4,33,85,1,0,0,0,5,0,0,0,False,False,False,False
2409,104,0,0,3,33,85,1,0,1,1,4,0,16,2,False,False,True,True
2410,104,0,0,3,33,85,1,0,1,1,3,0,15,1,False,False,False,False
2411,104,0,0,3,33,84,1,0,1,0,2,0,14,0,False,False,False,False
2412,104,0,0,2,33,84,1,0,1,1,1,0,13,2,False,False,False,True
2413,104,4,0,2,33,84,0,0,1,1,0,0,12,1,False,False,False,False
2414,100,3,0,2,33,83,1,1,1,0,16,2,11,0,True,True,False,False
2415,100,3,0,1,33,83,1,1,1,1,15,1,10,2,False,False,False,True
2416,100,3,1,1,33,83,1,0,1,1,14,0,9,1,False,False,False,False
2417,100,2,1,1,33,82,1,1,1,0,13,2,8,0,False,True,False,False
2418,100,2,1,0,33,82,1,1,1,1,12,1,7,2,False,False,False,True
2419,100,2,2,0,33,82,1,0,1,1,11,0,6,1,False,False,False,False
2420,100,1,2,0,33,81,1,1,1,0,10,2,5,0,False,True,False,False
2421,100,1,2,0,33,81,1,1,1,0,9,1,4,0,False,False,False,False
2422,100,1,3,0,33,81,1,0,1,0,8,0,3,0,False,False,False,False
2423,100,0,3,0,33,81,1,1,1,0,7,2,2,0,False,True,False,False
2424,100,0,3,0,33,81,1,1,1,0,6,1,1,0,False,False,False,False
2425,100,0,4,4,33,81,1,0,0,0,5,0,0,0,False,False,False,False
2426,100,0,0,3,33,81,1,0,1,1,4,0,16,2,False,False,True,True
2427,100,0,0,3,33,81,1,0,1,1,3,0,15,1,False,False,False,False
2428,100,0,0,3,33,80,1,0,1,0,2,0,14,0,False,False,False,False
2429,100,0,0,2,33,80,1,0,1,1,1,0,13,2,False,False,False,True
2430,100,4,0,2,33,80,0,0,1,1,0,0,12,1,False,False,False,False
2431,96,3,0,2,33,79,1,1,1,0,16,2,11,0,True,True,False,False
2432,96,3,0,1,33,79,1,1,1,1,15,1,10,2,False,False,False,True
2433,96,3,1,1,33,79,1,0,1,1,14,0,9,1,False,False,False,False
2434,96,2,1,1,33,78,1,1,1,0,13,2,8,0,False,True,False,False
2435,96,2,1,0,33,78,1,1,1,1,12,1,7,2,False,False,False,True
2436,96,2,2,0,33,78,1,0,1,1,11,0,6,1,False,False,False,False
2437,96,1,2,0,33,77,1,1,1,0,10,2,5,0,False,True,False,False
2438,96,1,2,0,33,77,1,1,1,0,9,1,4,0,False,False,False,False
2439,96,1,3,0,33,77,1,0,1,0,8,0,3,0,False,False,False,False
2440,96,0,3,0,33,77,1,1,1,0,7,2,2,0,False,True,False,False
2441,96,0,3,0,33,77,1,1,1,0,6,1,1,0,False,False,False,False
2442,96,0,4,4,33,77,1,0,0,0,5,0,0,0,False,False,False,False
2443,96,0,0,3,33,77,1,0,1,1,4,0,16,2,False,False,True,True
2444,96,0,0,3,33,77,1,0,1,1,3,0,15,1,False,False,False,False
2445,96,0,0,3,33,76,1,0,1,0,2,0,14,0,False,False,False,False
2446,96,0,0,2,33,76,1,0,1,1,1,0,13,2,False,False,False,True
2447,96,4,0,2,33,76,0,0,1,1,0,0,12,1,False,False,False,False
2448,92,3,0,2,33,75,1,1,1,0,16,2,11,0,True,True,False,False
2449,92,3,0,1,33,75,1,1,1,1,15,1,10,2,False,False,False,True
2450,92,3,1,1,33,75,1,0,1,1,14,0,9,1,False,False,False,False
2451,92,2,1,1,33,74,1,1,1,0,13,2,8,0,False,True,False,False
2452,92,2,1,0,33,74,1,1,1,1,12,1,7,2,False,False,False,True
2453,92,2,2,0,33,74,1,0,1,1,11,0,6,1,False,False,False,False
2454,92,1,2,0,33,73,1,1,1,0,10,2,5,0,False,True,False,False
2455,92,1,2,0,33,73,1,1,1,0,9,1,4,0,False,False,False,False
2456,92,1,3,0,33,73,1,0,1,0,8,0,3,0,False,False,False,False
2457,92,0,3,0,33,73,1,1,1,0,7,2,2,0,False,True,False,False
2458,92,0,3,0,33,73,1,1,1,0,6,1,1,0,False,False,False,False
2459,92,0,4,4,33,73,1,0,0,0,5,0,0,0,False,False,False,False
2460,92,0,0,3,33,73,1,0,1,1,4,0,16,2,False,False,True,True
2461,92,0,0,3,33,73,1,0,1,1,3,0,15,1,False,False,False,False
2462,92,0,0,3,33,72,1,0,1,0,2,0,14,0,False,False,False,False
2463,92,0,0,2,33,72,1,0,1,1,1,0,13,2,False,False,False,True
2464,92,4,0,2,33,72,0,0,1,1,0,0,12,1,False,False,False,False
2465,88,3,0,2,33,71,1,1,1,0,16,2,11,0,True,True,False,False
2466,88,3,0,1,33,71,1,1,1,1,15,1,10,2,False,False,False,True
2467,88,3,1,1,33,71,1,0,1,1,14,0,9,1,False,False,False,False
2468,88,2,1,1,33,70,1,1,1,0,13,2,8,0,False,True,False,False
2469,88,2,1,0,33,70,1,1,1,1,12,1,7,2,False,False,False,True
2470,88,2,2,0,33,70,1,0,1,1,11,0,6,1,False,False,False,False
2471,88,1,2,0,33,69,1,1,1,0,10,2,5,0,False,True,False,False
2472,88,1,2,0,33,69,1,1,1,0,9,1,4,0,False,False,False,False
2473,88,1,3,0,33,69,1,0,1,0,8,0,3,0,False,False,False,False
2474,88,0,3,0,33,69,1,1,1,0,7,2,2,0,False,True,False,False
2475,88,0,3,0,33,69,1,1,1,0,6,1,1,0,False,False,False,False
2476,88,0,4,4,33,69,1,0,0,0,5,0,0,0,False,False,False,False
2477,88,0,0,3,33,69,1,0,1,1,4,0,16,2,False,False,True,True
2478,88,0,0,3,33,69,1,0,1,1,3,0,15,1,False,False,False,False
2479,88,0,0,3,33,68,1,0,1,0,2,0,14,0,False,False,False,False
2480,88,0,0,2,33,68,1,0,1,1,1,0,13,2,False,False,False,True
2481,88,4,0,2,33,68,0,0,1,1,0,0,12,1,False,False,False,False
2482,84,3,0,2,33,67,1,1,1,0,16,2,11,0,True,True,False,False
2483,84,3,0,1,33,67,1,1,1,1,15,1,10,2,False,False,False,True
2484,84,3,1,1,33,67,1,0,1,1,14,0,9,1,False,False,False,False
2485,84,2,1,1,33,66,1,1,1,0,13,2,8,0,False,True,False,False
2486,84,2,1,0,33,66,1,1,1,1,12,1,7,2,False,False,False,True
2487,84,2,2,0,33,66,1,0,1,1,11,0,6,1,False,False,False,False
2488,84,1,2,0,33,65,1,1,1,0,10,2,5,0,False,True,False,False
